0,1,2,3,4,5,6,7,8,9,10,11,12
16.62088541160396,15.878244665364042,-16.300875763475613,-32.53424308854423,9.489606194771332,21.628313707878455,-26.3452230960196,-7.966201751937065,-7.433718351008141,-6.968780096052643,0.08587775397996975,10.615980341212119,8.739676506610992
17.640292287578006,11.01970935471249,-21.636787987932756,-22.3121253670175,-1.892908753608153,12.683702532219453,-15.350165178998285,-7.993110178474504,-3.3996515439096906,0.10194695144179279,-4.459024276110732,8.834243639271731,3.429319304758697
18.11302477648617,16.414380021527478,-19.106083157955055,-33.009166888232954,1.1997882522964058,26.716181588398122,-34.56494610979264,-5.287317885664657,-5.10593263150452,-3.126965127327835,-1.3602877522057355,13.063564001105727,1.3496973519419784
18.353918753039736,18.54317333186572,-19.885830585821545,-32.80678789956832,2.53363270391336,19.927124689879868,-31.37623021725726,-5.744207896618558,-6.1904931950024835,-1.9627374529849742,-0.469454148071299,14.264951026560095,2.0604217643105947
18.151628644848294,19.4991926414494,-14.592929347977213,-35.19517357908715,2.0271580811067826,19.621734083323577,-39.93701146453047,2.140824243429997,-8.655745791145213,-6.854114682014416,0.726591727779013,12.93038813039527,-2.916193809215435
17.79946284328363,18.599288232332494,-11.522496925079944,-29.23227375441521,-1.522134305243503,22.67825868102975,-39.818311667696975,3.7578287253447007,-6.75943381549734,-8.746268104405283,1.9194194061649699,15.790031160194243,1.6131326677523825
17.659591300477018,15.673345950046835,-7.3797962686717025,-27.092122250117594,-4.3164727738197985,16.34589303859871,-32.02497031883828,3.4216810753493934,-8.496795903108339,-11.04604290011055,0.5287679038427133,14.990614582636807,0.004654678599434039
17.677641497189303,14.775958292256025,-4.846593503488572,-24.739978924732373,-6.7183575257413235,16.334532039586342,-27.487686576567565,2.3908691297108278,-6.353573768169261,-13.691614970445471,0.6842478221618316,16.37035943576245,-2.003742401205485
17.605192286544803,15.149769439851575,-3.466743655286872,-21.961875024846837,-13.98811805992466,18.634261053915733,-26.111138524318132,7.22736208236818,-11.113861437698674,-13.48417096185382,-3.241219645608083,15.475342263598561,-7.0754015218098605
17.35839854142289,15.556657979997395,-3.1826954047944347,-20.26870458210959,-13.190469906666864,21.1549093348974,-25.618376885542983,6.282620172579863,-8.622194208275902,-13.70117132021753,-6.318614903072269,16.782460464462904,-4.937531403312807
16.819925528389355,18.036729931323816,-1.575199203645288,-18.014813349399695,-5.907004959114717,14.679758149388036,-23.108311159528462,10.911121385630475,-7.976432372998104,-12.656997129149106,-6.586752783417201,15.631307140529415,-5.305795176888009
16.154448211060924,20.398917729630668,1.0003655981581865,-11.317381721917375,2.794872780130695,8.659517124315256,-19.55625076276769,13.872684525608468,-7.815529666543556,-13.95356073414352,-4.885808179591055,11.675985164707097,-6.131081419726011
15.24999725565042,27.09215261572551,7.834939291216556,-10.784519089198827,14.178411005969867,-5.615026612221212,7.200384489937161,10.423901516033752,-16.87192186087792,2.1922354061978115,6.082141081130702,-2.135175551778687,-11.044228283279852
15.152461000612213,28.079810024007898,9.577052201294418,-10.728114349175362,17.042735725732452,-7.880585128946919,8.426802083982933,10.425103520384722,-11.253815727644275,-3.6661259915008904,8.737015437161451,-3.4968641703259964,-11.567109662763126
15.145399327796556,17.148890228603566,13.169802763310697,-0.8213737620845457,4.4059492960499185,9.65381044453851,-6.452108720718558,4.4965178322977915,4.181182625686279,7.918495115459901,-15.67441940769427,2.5146266472982877,-9.249556791743386
15.393506355374118,14.598950413453583,15.513032368018914,-5.80813409673336,4.884193461445854,12.866287933409907,-22.83917019797523,2.078529763951342,-4.130607653987297,18.940677668264144,-18.99661525795752,6.129352751852731,-10.604860439954642
15.646961082269666,12.944921878848364,17.672304421438024,-11.253600053886014,5.9278780878468575,11.576917702637179,-25.939982740230136,-3.9074851121545047,-8.841759212858848,16.52116999187997,-15.766964667351251,11.831759547100207,-7.946386096759996
15.354704266002578,13.258436770616205,17.037437052998335,-11.668570179016585,9.470075316349863,9.281606664651575,-25.317423779709998,-0.6907517607799237,-15.577897875330754,10.227496282877766,-6.306532964213295,9.930470271573853,-6.267598395352639
14.900729334777349,17.716154649591044,24.64121961628817,-8.343337611051197,5.215184873597895,12.30333114268973,-17.597147284923796,6.596840811133592,-12.660753826433828,-1.3596455581780444,-2.7841788527596747,-4.586415216137564,2.147330952870288
14.218827826987066,20.592070007161094,17.85621711637842,-5.159234738429263,26.587340818609484,7.483854756057285,5.330278754360643,11.342677088843681,0.37942143788768357,-6.96613635608956,-16.346409957336633,-6.748870791524941,-9.149063068940302
14.18947103553736,20.971786799690125,16.506226226555192,-4.383705807891024,26.67732094847129,6.12439899044477,8.519861283907906,2.6120251417771585,2.5598434559032697,1.3714820692794158,-10.182056379036725,-8.136784825959074,-11.313971133269588
14.128759300041025,20.942630625008995,15.10095355399225,-5.583123799169786,25.540461951552018,5.434585784293887,11.55731227967421,8.662712339611934,1.703983482928209,3.1634948584290137,-4.23897377997735,-14.543618274568663,-11.82783511066926
13.939825151584696,19.082989633152625,15.925223513986525,-3.298793171082067,22.31484195153371,5.301846132581708,9.708944369750663,12.112613937197652,4.9521537855958,4.916979252465794,-1.6429358737663962,-14.239838218228808,-14.153566194108459
14.207400871824472,13.45803330228531,21.39532955238889,0.8516139415380177,7.908816438049226,3.4678594358652015,-7.963727665890604,15.699860416903327,-2.6084529231340565,0.9351131703783441,3.014276619152319,-1.987322714805472,-8.324389358460712
14.264652299622652,12.067800824465818,23.402321346558697,0.3656071995014016,0.6554795075559067,-3.1167107986440405,-13.518494789729987,16.695187271246073,-1.660411929966,-1.2118888794300513,2.8264209656297314,3.1811489983620858,-2.8133551037729507
14.424685624927262,12.110823355120296,27.350700329279487,-1.0509345446309126,-5.346340617552669,-4.641895814422883,-18.41193388041497,14.425317505749593,4.425374234891938,-2.3488093518952105,1.462035555089455,5.863610986966165,0.05735799592213107
14.61950531439895,13.687064943281433,25.809175916466064,-5.375596239194361,-10.150279206845964,-4.529574927477396,-22.40600200143945,13.784183052705801,5.939349899244737,-2.8823458269692983,5.351988921211843,6.898340808407907,-2.383785139551273
14.568363778308097,13.590901880098956,25.619401237760126,-2.2711162791278516,-11.702891771210075,-6.646003718155102,-27.245853030188968,16.721476834931046,8.482999073887456,0.07658760883942192,8.706265675613032,10.698324529644362,-3.792439206916315
14.597344176001771,14.18177569727652,27.44625075100508,-1.527981010479459,-12.467757890241813,-11.763594841661002,-30.853772770958496,21.362883813669217,2.7912759848592286,3.1594962198161554,12.608009852641013,8.949706595256242,0.21403159012795459
14.650215368747334,16.457940350749276,27.037529170783536,-3.9624751151281044,-7.643289636925611,-17.030831478539024,-33.25352430413236,24.33132462806444,-2.917207511063449,11.264268712135644,10.5993467090858,6.689305902191833,5.693829575592162
14.634029726667114,16.48671902075555,21.434840268539784,-6.00941139448059,-10.082942561492375,-13.767229330872434,-28.094569018618166,17.356223209556866,0.43088270855744026,10.036718020687896,3.692759501538903,3.1923318123918927,7.060856553891078
14.326365516394668,14.537576456810818,27.06627155894184,2.5907118925006576,-6.763213905277577,-21.94476159090853,-35.183594451129785,21.463161330971314,4.071183391430583,12.290433020116371,8.345783056382142,2.558217850822907,8.20381218382265
14.028683155790928,13.87559840001104,30.20394196617009,7.592712430119232,-4.629621137839462,-28.45257139323556,-33.09487648371414,19.723768851069845,3.019371885514194,14.519603107897908,10.414162564157627,-2.3053186058703687,8.595110371371383
13.790542451827616,12.928615172083896,31.574051444536952,10.820200741851355,-4.465969257841379,-30.537438507581207,-30.848861046399733,17.989429861115152,-3.531827975401415,19.160960040724394,13.280878761224884,-10.165201477291808,9.617753433595643
13.506382300924276,11.454720795486583,24.7376632361063,3.8332113127246887,-3.398570757197149,-17.24543924849653,-25.982465599051434,16.357497916252733,-9.959561286158355,18.150821131564125,13.991515645157747,-2.7947072108758175,15.43939827791615
12.976944617491005,8.212852225563578,26.606526303930078,7.398431686814404,0.44395646867844735,-15.481310383928053,-23.847334995525696,19.40041346918042,-9.642602133550563,15.22931409811533,8.939571074232452,-3.253526926363297,17.472590141956935
12.591824962045493,4.88248629140631,31.89298825096901,17.942298676727365,2.1705365254445237,-25.04245331155034,-26.570825839363213,15.562490186939986,1.4027472207760838,24.56639025898306,7.916592221653587,-6.297019650976001,18.301677619464932
12.572480796946653,6.308657553199872,28.53632269127821,13.034250433042537,1.3914515034874724,-19.45255521880362,-18.003641576560998,9.622093024692244,-7.873262690376597,28.226738428216343,9.025794666728473,-10.931995533444491,22.48013430538354
12.407287763998335,4.810694995276558,31.084196082084052,17.7038530702174,2.4065499936951786,-21.955730143545203,-19.586999922940183,3.7449817059422306,-1.6208648638465928,37.10985927163137,5.758146009888487,-14.24231958190114,21.404108052613687
12.45675206280403,7.91602598680199,17.414609642704196,5.940943075678458,-0.844508368147928,-14.02857993309844,-2.1260393892466145,6.2441947313604205,-5.687244116124227,24.627830345736534,0.24658019159014424,-9.879393918704995,25.31094094342863
12.49154852157935,5.971869043257293,25.15052459734273,19.45995950683437,3.4178829647163624,-28.495127621688003,-14.482249544711033,0.9373028055658585,3.712177346496695,34.15011348389109,0.06849089671236126,-13.155942623104256,24.336622701235978
12.290030310528973,4.165472538003365,28.237343750053082,22.81096002227508,3.9864533842801233,-33.26998878704666,-15.592747919380033,3.6726024638108457,9.936439302204422,36.829733968681644,-0.3440129413567183,-12.086578457060853,21.98161270215726
11.964606430014097,3.68347159802263,27.27596304215571,17.946738592780857,3.797190012705517,-23.386366835640743,-7.42974714474367,0.7307606659711539,6.378382007032682,32.80627367172049,3.3781296480622625,-8.015295811648269,18.10792351660028
11.685913249465122,2.841507056583128,19.587915293397927,16.803830445432197,9.693030590286357,-27.113427549605177,-12.368737208315455,3.9816228722420806,16.369711104848513,34.842720168518284,5.719341594272192,-6.862566074636538,13.767241590361317
